Red,Green,Blue,Main Color
200,170,230,Pink
200,170,240,Pink
200,170,250,Pink
200,180,0,Orange
200,180,10,Orange
200,180,20,Orange
200,180,30,Orange
200,180,40,Orange
200,180,50,Orange
200,180,60,Orange
200,180,70,Orange
200,180,80,Orange
200,180,90,Orange
200,180,100,Orange
200,180,110,Pink
200,180,120,Pink
200,180,130,Pink
200,180,140,Pink
200,180,150,Pink
200,180,160,Pink
200,180,170,Pink
200,180,180,Pink
200,180,190,Pink
200,180,200,Pink
200,180,210,Pink
200,180,220,Pink
200,180,230,Pink
200,180,240,Pink
200,180,250,Pink
200,190,0,Orange
200,190,10,Orange
200,190,20,Orange
200,190,30,Orange
200,190,40,Orange
200,190,50,Orange
200,190,60,Orange
200,190,70,Orange
200,190,80,Orange
200,190,90,Orange
200,190,100,Pink
200,190,110,Pink
200,190,120,Pink
200,190,130,Pink
200,190,140,Pink
200,190,150,Pink
200,190,160,Pink
200,190,170,Pink
200,190,180,Pink
200,190,190,Pink
200,190,200,Pink
200,190,210,Pink
200,190,220,Pink
200,190,230,Pink
200,190,240,Pink
200,190,250,Pink
200,200,0,Orange
200,200,10,Orange
200,200,20,Orange
200,200,30,Orange
200,200,40,Orange
200,200,50,Orange
200,200,60,Orange
200,200,70,Orange
200,200,80,Orange
200,200,90,Orange
200,200,100,Pink
200,200,110,Pink
200,200,120,Pink
200,200,130,Pink
200,200,140,Pink
200,200,150,Pink
200,200,160,Pink
200,200,170,Pink
200,200,180,Pink
200,200,190,Pink
200,200,200,Pink
200,200,210,Pink
200,200,220,Pink
200,200,230,Pink
200,200,240,Pink
200,200,250,Pink
200,210,0,Yellow
200,210,10,Yellow
200,210,20,Yellow
200,210,30,Yellow
200,210,40,Yellow
200,210,50,Yellow
200,210,60,Yellow
200,210,70,Yellow
200,210,80,Yellow
200,210,90,Yellow
200,210,100,Pink
200,210,110,Pink
200,210,120,Pink
200,210,130,Pink
200,210,140,Pink
200,210,150,Pink
200,210,160,Pink
200,210,170,Pink
200,210,180,Pink
200,210,190,Pink
200,210,200,Pink
200,210,210,Pink
200,210,220,Pink
200,210,230,Pink
200,210,240,Pink
200,210,250,White
200,220,0,Yellow
200,220,10,Yellow
200,220,20,Yellow
200,220,30,Yellow
200,220,40,Yellow
200,220,50,Yellow
200,220,60,Yellow
200,220,70,Yellow
200,220,80,Yellow
200,220,90,Yellow
200,220,100,Yellow
200,220,110,Pink
200,220,120,Pink
200,220,130,Pink
200,220,140,Pink
200,220,150,Pink
200,220,160,Pink
200,220,170,Pink
200,220,180,Pink
200,220,190,Pink
200,220,200,Pink
200,220,210,Pink
200,220,220,Pink
200,220,230,Pink
200,220,240,White
200,220,250,White
200,230,0,Yellow
200,230,10,Yellow
200,230,20,Yellow
200,230,30,Yellow
200,230,40,Yellow
200,230,50,Yellow
200,230,60,Yellow
200,230,70,Yellow
200,230,80,Yellow
200,230,90,Yellow
200,230,100,Yellow
200,230,110,Pink
200,230,120,Pink
200,230,130,Pink
200,230,140,Pink
200,230,150,Pink
200,230,160,Pink
200,230,170,Pink
200,230,180,Pink
200,230,190,Pink
200,230,200,Pink
200,230,210,Pink
200,230,220,Pink
200,230,230,White
200,230,240,White
200,230,250,White
200,240,0,Yellow
200,240,10,Yellow
200,240,20,Yellow
200,240,30,Yellow
200,240,40,Yellow
200,240,50,Yellow
200,240,60,Yellow
200,240,70,Yellow
200,240,80,Yellow
200,240,90,Yellow
200,240,100,Yellow
200,240,110,Pink
200,240,120,Pink
200,240,130,Pink
200,240,140,Pink
200,240,150,Pink
200,240,160,Pink
200,240,170,Pink
200,240,180,Pink
200,240,190,Pink
200,240,200,Pink
200,240,210,White
200,240,220,White
200,240,230,White
200,240,240,White
200,240,250,White
200,250,0,Yellow
200,250,10,Yellow
200,250,20,Yellow
200,250,30,Yellow
200,250,40,Yellow
200,250,50,Yellow
200,250,60,Yellow
200,250,70,Yellow
200,250,80,Yellow
200,250,90,Yellow
200,250,100,Yellow
200,250,110,Pink
200,250,120,Pink
200,250,130,Pink
200,250,140,Pink
200,250,150,Pink
200,250,160,Pink
200,250,170,Pink
200,250,180,Pink
200,250,190,Pink
200,250,200,White
200,250,210,White
200,250,220,White
200,250,230,White
200,250,240,White
200,250,250,White
210,0,0,Red
210,0,10,Red
210,0,20,Red
210,0,30,Red
210,0,40,Red
210,0,50,Red
210,0,60,Red
210,0,70,Red
210,0,80,Red
210,0,90,Purple
210,0,100,Purple
210,0,110,Purple
210,0,120,Purple
210,0,130,Purple
210,0,140,Purple
210,0,150,Purple
210,0,160,Purple
210,0,170,Purple
210,0,180,Purple
210,0,190,Purple
210,0,200,Purple
210,0,210,Purple
210,0,220,Purple
210,0,230,Purple
210,0,240,Purple
210,0,250,Purple
210,10,0,Red
210,10,10,Red
210,10,20,Red
210,10,30,Red
210,10,40,Red
210,10,50,Red
210,10,60,Red
210,10,70,Red
210,10,80,Red
210,10,90,Purple
210,10,100,Purple
210,10,110,Purple
210,10,120,Purple
210,10,130,Purple
210,10,140,Purple
210,10,150,Purple
210,10,160,Purple
210,10,170,Purple
210,10,180,Purple
210,10,190,Purple
210,10,200,Purple
210,10,210,Purple
210,10,220,Purple
210,10,230,Purple
210,10,240,Purple
210,10,250,Purple
210,20,0,Red
210,20,10,Red
210,20,20,Red
210,20,30,Red
210,20,40,Red
210,20,50,Red
210,20,60,Red
210,20,70,Red
210,20,80,Red
210,20,90,Purple
210,20,100,Purple
210,20,110,Purple
210,20,120,Purple
210,20,130,Purple
210,20,140,Purple
210,20,150,Purple
210,20,160,Purple
210,20,170,Purple
210,20,180,Purple
210,20,190,Purple
210,20,200,Purple
210,20,210,Purple
210,20,220,Purple
210,20,230,Purple
210,20,240,Purple
210,20,250,Purple
210,30,0,Red
210,30,10,Red
210,30,20,Red
210,30,30,Red
210,30,40,Red
210,30,50,Red
210,30,60,Red
210,30,70,Red
210,30,80,Red
210,30,90,Purple
210,30,100,Purple
210,30,110,Purple
210,30,120,Purple
210,30,130,Purple
210,30,140,Purple
210,30,150,Purple
210,30,160,Purple
210,30,170,Purple
210,30,180,Purple
210,30,190,Purple
210,30,200,Purple
210,30,210,Purple
210,30,220,Purple
210,30,230,Purple
210,30,240,Purple
210,30,250,Purple
210,40,0,Red
210,40,10,Red
210,40,20,Red
210,40,30,Red
210,40,40,Red
210,40,50,Red
210,40,60,Red
210,40,70,Brown
210,40,80,Brown
210,40,90,Purple
210,40,100,Purple
210,40,110,Purple
210,40,120,Purple
210,40,130,Purple
210,40,140,Purple
210,40,150,Purple
210,40,160,Purple
210,40,170,Purple
210,40,180,Purple
210,40,190,Purple
210,40,200,Purple
210,40,210,Purple
210,40,220,Purple
210,40,230,Purple
210,40,240,Purple
210,40,250,Purple
210,50,0,Red
210,50,10,Red
210,50,20,Red
210,50,30,Red
210,50,40,Brown
210,50,50,Brown
210,50,60,Brown
210,50,70,Brown
210,50,80,Brown
210,50,90,Brown
210,50,100,Purple
210,50,110,Purple
210,50,120,Purple
210,50,130,Purple
210,50,140,Purple
210,50,150,Purple
210,50,160,Purple
210,50,170,Purple
210,50,180,Purple
210,50,190,Purple
210,50,200,Purple
210,50,210,Purple
210,50,220,Purple
210,50,230,Purple
210,50,240,Purple
210,50,250,Purple
210,60,0,Brown
210,60,10,Brown
210,60,20,Brown
210,60,30,Brown
210,60,40,Brown
210,60,50,Brown
210,60,60,Brown
210,60,70,Brown
210,60,80,Brown
210,60,90,Brown
210,60,100,Purple
210,60,110,Purple
210,60,120,Purple
210,60,130,Purple
210,60,140,Purple
210,60,150,Purple
210,60,160,Purple
210,60,170,Purple
210,60,180,Purple
210,60,190,Purple
210,60,200,Purple
210,60,210,Purple
210,60,220,Purple
210,60,230,Pink
210,60,240,Pink
210,60,250,Pink
210,70,0,Brown
210,70,10,Brown
210,70,20,Brown
210,70,30,Brown
210,70,40,Brown
210,70,50,Brown
210,70,60,Brown
210,70,70,Brown
210,70,80,Brown
210,70,90,Brown
210,70,100,Brown
210,70,110,Purple
210,70,120,Purple
210,70,130,Purple
210,70,140,Purple
210,70,150,Purple
210,70,160,Purple
210,70,170,Purple
210,70,180,Purple
210,70,190,Purple
210,70,200,Purple
210,70,210,Pink
210,70,220,Pink
210,70,230,Pink
210,70,240,Pink
210,70,250,Pink
210,80,0,Brown
210,80,10,Brown
210,80,20,Brown
210,80,30,Brown
210,80,40,Brown
210,80,50,Brown
210,80,60,Brown
210,80,70,Brown
210,80,80,Brown
210,80,90,Brown
210,80,100,Brown
210,80,110,Brown
210,80,120,Purple
210,80,130,Purple
210,80,140,Purple
210,80,150,Purple
210,80,160,Purple
210,80,170,Purple
210,80,180,Pink
210,80,190,Pink
210,80,200,Pink
210,80,210,Pink
210,80,220,Pink
210,80,230,Pink
210,80,240,Pink
210,80,250,Pink
210,90,0,Brown
210,90,10,Brown
210,90,20,Brown
210,90,30,Brown
210,90,40,Brown
210,90,50,Brown
210,90,60,Brown
210,90,70,Brown
210,90,80,Brown
210,90,90,Brown
210,90,100,Brown
210,90,110,Brown
210,90,120,Purple
210,90,130,Purple
210,90,140,Purple
210,90,150,Pink
210,90,160,Pink
210,90,170,Pink
210,90,180,Pink
210,90,190,Pink
210,90,200,Pink
210,90,210,Pink
210,90,220,Pink
210,90,230,Pink
210,90,240,Pink
210,90,250,Pink
210,100,0,Orange
210,100,10,Brown
210,100,20,Brown
210,100,30,Brown
210,100,40,Brown
210,100,50,Brown
210,100,60,Brown
210,100,70,Brown
210,100,80,Brown
210,100,90,Brown
210,100,100,Brown
210,100,110,Brown
210,100,120,Brown
210,100,130,Pink
210,100,140,Pink
210,100,150,Pink
210,100,160,Pink
210,100,170,Pink
210,100,180,Pink
210,100,190,Pink
210,100,200,Pink
210,100,210,Pink
210,100,220,Pink
210,100,230,Pink
210,100,240,Pink
210,100,250,Pink
210,110,0,Orange
210,110,10,Orange
210,110,20,Orange
210,110,30,Orange
210,110,40,Orange
210,110,50,Orange
210,110,60,Brown
210,110,70,Brown
210,110,80,Brown
210,110,90,Brown
210,110,100,Brown
210,110,110,Brown
210,110,120,Pink
210,110,130,Pink
210,110,140,Pink
210,110,150,Pink
210,110,160,Pink
210,110,170,Pink
210,110,180,Pink
210,110,190,Pink
210,110,200,Pink
210,110,210,Pink
210,110,220,Pink
210,110,230,Pink
210,110,240,Pink
210,110,250,Pink
210,120,0,Orange
210,120,10,Orange
210,120,20,Orange
210,120,30,Orange
210,120,40,Orange
210,120,50,Orange
210,120,60,Orange
210,120,70,Orange
210,120,80,Orange
210,120,90,Orange
210,120,100,Orange
210,120,110,Pink
210,120,120,Pink
210,120,130,Pink
210,120,140,Pink
210,120,150,Pink
210,120,160,Pink
210,120,170,Pink
210,120,180,Pink
210,120,190,Pink
210,120,200,Pink
210,120,210,Pink
210,120,220,Pink
210,120,230,Pink
210,120,240,Pink
210,120,250,Pink
210,130,0,Orange
210,130,10,Orange
210,130,20,Orange
210,130,30,Orange
210,130,40,Orange
210,130,50,Orange
210,130,60,Orange
210,130,70,Orange
210,130,80,Orange
210,130,90,Orange
210,130,100,Orange
210,130,110,Pink
210,130,120,Pink
210,130,130,Pink
210,130,140,Pink
210,130,150,Pink
210,130,160,Pink
210,130,170,Pink
210,130,180,Pink
210,130,190,Pink
210,130,200,Pink
210,130,210,Pink
210,130,220,Pink
210,130,230,Pink
210,130,240,Pink
210,130,250,Pink
210,140,0,Orange
210,140,10,Orange
210,140,20,Orange
210,140,30,Orange
210,140,40,Orange
210,140,50,Orange
210,140,60,Orange
210,140,70,Orange
210,140,80,Orange
210,140,90,Orange
210,140,100,Orange
210,140,110,Pink
210,140,120,Pink
210,140,130,Pink
210,140,140,Pink
210,140,150,Pink
210,140,160,Pink
210,140,170,Pink
210,140,180,Pink
210,140,190,Pink
210,140,200,Pink
210,140,210,Pink
210,140,220,Pink
210,140,230,Pink
210,140,240,Pink
210,140,250,Pink
210,150,0,Orange
210,150,10,Orange
210,150,20,Orange
210,150,30,Orange
210,150,40,Orange
210,150,50,Orange
210,150,60,Orange
210,150,70,Orange
210,150,80,Orange
210,150,90,Orange
210,150,100,Orange
210,150,110,Pink
210,150,120,Pink
210,150,130,Pink
210,150,140,Pink
210,150,150,Pink
210,150,160,Pink
210,150,170,Pink
210,150,180,Pink
210,150,190,Pink
210,150,200,Pink
210,150,210,Pink
210,150,220,Pink
210,150,230,Pink
210,150,240,Pink
210,150,250,Pink
210,160,0,Orange
210,160,10,Orange
210,160,20,Orange
210,160,30,Orange
210,160,40,Orange
210,160,50,Orange
210,160,60,Orange
210,160,70,Orange
210,160,80,Orange
210,160,90,Orange
210,160,100,Orange
210,160,110,Pink
210,160,120,Pink
210,160,130,Pink
210,160,140,Pink
210,160,150,Pink
210,160,160,Pink
210,160,170,Pink
210,160,180,Pink
210,160,190,Pink
210,160,200,Pink
210,160,210,Pink
210,160,220,Pink
210,160,230,Pink
210,160,240,Pink
210,160,250,Pink
210,170,0,Orange
210,170,10,Orange
210,170,20,Orange
210,170,30,Orange
210,170,40,Orange
210,170,50,Orange
210,170,60,Orange
210,170,70,Orange
210,170,80,Orange
210,170,90,Orange
210,170,100,Orange
210,170,110,Pink
210,170,120,Pink
210,170,130,Pink
210,170,140,Pink
210,170,150,Pink
210,170,160,Pink
210,170,170,Pink
210,170,180,Pink
210,170,190,Pink
210,170,200,Pink
210,170,210,Pink
210,170,220,Pink
210,170,230,Pink
210,170,240,Pink
210,170,250,Pink
210,180,0,Orange
210,180,10,Orange
210,180,20,Orange
210,180,30,Orange
210,180,40,Orange
210,180,50,Orange
210,180,60,Orange
210,180,70,Orange
210,180,80,Orange
210,180,90,Orange
210,180,100,Orange
210,180,110,Pink
210,180,120,Pink
210,180,130,Pink
210,180,140,Pink
210,180,150,Pink
210,180,160,Pink
210,180,170,Pink
210,180,180,Pink
210,180,190,Pink
210,180,200,Pink
210,180,210,Pink
210,180,220,Pink
210,180,230,Pink
210,180,240,Pink
210,180,250,Pink
210,190,0,Orange
210,190,10,Orange
210,190,20,Orange
210,190,30,Orange
210,190,40,Orange
210,190,50,Orange
210,190,60,Orange
210,190,70,Orange
210,190,80,Orange
210,190,90,Orange
210,190,100,Pink
210,190,110,Pink
210,190,120,Pink
210,190,130,Pink
210,190,140,Pink
210,190,150,Pink
210,190,160,Pink
210,190,170,Pink
210,190,180,Pink
210,190,190,Pink
210,190,200,Pink
210,190,210,Pink
210,190,220,Pink
210,190,230,Pink
210,190,240,Pink
210,190,250,Pink
210,200,0,Orange
210,200,10,Orange
210,200,20,Orange
210,200,30,Orange
210,200,40,Orange
210,200,50,Orange
210,200,60,Orange
210,200,70,Orange
210,200,80,Orange
210,200,90,Orange
210,200,100,Pink
210,200,110,Pink
210,200,120,Pink
210,200,130,Pink
210,200,140,Pink
210,200,150,Pink
210,200,160,Pink
210,200,170,Pink
210,200,180,Pink
210,200,190,Pink
210,200,200,Pink
210,200,210,Pink
210,200,220,Pink
210,200,230,Pink
210,200,240,Pink
210,200,250,Pink
210,210,0,Yellow
210,210,10,Yellow
210,210,20,Yellow
210,210,30,Yellow
210,210,40,Yellow
210,210,50,Yellow
210,210,60,Yellow
210,210,70,Yellow
210,210,80,Yellow
210,210,90,Yellow
210,210,100,Pink
210,210,110,Pink
210,210,120,Pink
210,210,130,Pink
210,210,140,Pink
210,210,150,Pink
210,210,160,Pink
210,210,170,Pink
210,210,180,Pink
210,210,190,Pink
210,210,200,Pink
210,210,210,Pink
210,210,220,Pink
210,210,230,Pink
210,210,240,Pink
210,210,250,White
210,220,0,Yellow
210,220,10,Yellow
210,220,20,Yellow
210,220,30,Yellow
210,220,40,Yellow
210,220,50,Yellow
210,220,60,Yellow
210,220,70,Yellow
210,220,80,Yellow
210,220,90,Yellow
210,220,100,Yellow
210,220,110,Pink
210,220,120,Pink
210,220,130,Pink
210,220,140,Pink
210,220,150,Pink
210,220,160,Pink
210,220,170,Pink
210,220,180,Pink
210,220,190,Pink
210,220,200,Pink
210,220,210,Pink
210,220,220,Pink
210,220,230,Pink
210,220,240,White
210,220,250,White
210,230,0,Yellow
210,230,10,Yellow
210,230,20,Yellow
210,230,30,Yellow
210,230,40,Yellow
210,230,50,Yellow
210,230,60,Yellow
210,230,70,Yellow
210,230,80,Yellow
210,230,90,Yellow
210,230,100,Yellow
210,230,110,Pink
210,230,120,Pink
210,230,130,Pink
210,230,140,Pink
210,230,150,Pink
210,230,160,Pink
210,230,170,Pink
210,230,180,Pink
210,230,190,Pink
210,230,200,Pink
210,230,210,Pink
210,230,220,Pink
210,230,230,White
210,230,240,White
210,230,250,White
210,240,0,Yellow
210,240,10,Yellow
210,240,20,Yellow
210,240,30,Yellow
210,240,40,Yellow
210,240,50,Yellow
210,240,60,Yellow
210,240,70,Yellow
210,240,80,Yellow
210,240,90,Yellow
210,240,100,Yellow
210,240,110,Pink
210,240,120,Pink
210,240,130,Pink
210,240,140,Pink
210,240,150,Pink
210,240,160,Pink
210,240,170,Pink
210,240,180,Pink
210,240,190,Pink
210,240,200,Pink
210,240,210,White
210,240,220,White
210,240,230,White
210,240,240,White
210,240,250,White
210,250,0,Yellow
210,250,10,Yellow
210,250,20,Yellow
210,250,30,Yellow
210,250,40,Yellow
210,250,50,Yellow
210,250,60,Yellow
210,250,70,Yellow
210,250,80,Yellow
210,250,90,Yellow
210,250,100,Yellow
210,250,110,Pink
210,250,120,Pink
210,250,130,Pink
210,250,140,Pink
210,250,150,Pink
210,250,160,Pink
210,250,170,Pink
210,250,180,Pink
210,250,190,Pink
210,250,200,White
210,250,210,White
210,250,220,White
210,250,230,White
210,250,240,White
210,250,250,White
220,0,0,Red
220,0,10,Red
220,0,20,Red
220,0,30,Red
220,0,40,Red
220,0,50,Red
220,0,60,Red
220,0,70,Red
220,0,80,Red
220,0,90,Red
220,0,100,Purple
220,0,110,Purple
220,0,120,Purple
220,0,130,Purple
220,0,140,Purple
220,0,150,Purple
220,0,160,Purple
220,0,170,Purple
220,0,180,Purple
220,0,190,Purple
220,0,200,Purple
220,0,210,Purple
220,0,220,Purple
220,0,230,Purple
220,0,240,Purple
220,0,250,Purple
220,10,0,Red
220,10,10,Red
220,10,20,Red
220,10,30,Red
220,10,40,Red
220,10,50,Red
220,10,60,Red
220,10,70,Red
220,10,80,Red
220,10,90,Red
220,10,100,Purple
220,10,110,Purple
220,10,120,Purple
220,10,130,Purple
220,10,140,Purple
220,10,150,Purple
220,10,160,Purple
220,10,170,Purple
220,10,180,Purple
220,10,190,Purple
220,10,200,Purple
220,10,210,Purple
220,10,220,Purple
220,10,230,Purple
220,10,240,Purple
220,10,250,Purple
220,20,0,Red
220,20,10,Red
220,20,20,Red
220,20,30,Red
220,20,40,Red
220,20,50,Red
220,20,60,Red
220,20,70,Red
220,20,80,Red
220,20,90,Red
220,20,100,Purple
220,20,110,Purple
220,20,120,Purple
220,20,130,Purple
220,20,140,Purple
220,20,150,Purple
220,20,160,Purple
220,20,170,Purple
220,20,180,Purple
220,20,190,Purple
220,20,200,Purple
220,20,210,Purple
220,20,220,Purple
220,20,230,Purple
220,20,240,Purple
220,20,250,Purple
220,30,0,Red
220,30,10,Red
220,30,20,Red
220,30,30,Red
220,30,40,Red
220,30,50,Red
220,30,60,Red
220,30,70,Red
220,30,80,Red
220,30,90,Red
220,30,100,Purple
220,30,110,Purple
220,30,120,Purple
220,30,130,Purple
220,30,140,Purple
220,30,150,Purple
220,30,160,Purple
220,30,170,Purple
220,30,180,Purple
220,30,190,Purple
220,30,200,Purple
220,30,210,Purple
220,30,220,Purple
220,30,230,Purple
220,30,240,Purple
220,30,250,Purple
220,40,0,Red
220,40,10,Red
220,40,20,Red
220,40,30,Red
220,40,40,Red
220,40,50,Red
220,40,60,Red
220,40,70,Red
220,40,80,Red
220,40,90,Red
220,40,100,Purple
220,40,110,Purple
220,40,120,Purple
220,40,130,Purple
220,40,140,Purple
220,40,150,Purple
220,40,160,Purple
220,40,170,Purple
220,40,180,Purple
220,40,190,Purple
220,40,200,Purple
220,40,210,Purple
220,40,220,Purple
220,40,230,Purple
220,40,240,Purple
220,40,250,Purple
220,50,0,Red
220,50,10,Red
220,50,20,Red
220,50,30,Red
220,50,40,Red
220,50,50,Red
220,50,60,Red
220,50,70,Red
220,50,80,Red
220,50,90,Red
220,50,100,Purple
220,50,110,Purple
220,50,120,Purple
220,50,130,Purple
220,50,140,Purple
220,50,150,Purple
220,50,160,Purple
220,50,170,Purple
220,50,180,Purple
220,50,190,Purple
220,50,200,Purple
220,50,210,Purple
220,50,220,Purple
220,50,230,Purple
220,50,240,Pink
220,50,250,Pink
220,60,0,Red
220,60,10,Red
220,60,20,Red
220,60,30,Red
220,60,40,Red
220,60,50,Red
220,60,60,Brown
220,60,70,Brown
220,60,80,Brown
220,60,90,Brown
220,60,100,Purple
220,60,110,Purple
220,60,120,Purple
220,60,130,Purple
220,60,140,Purple
220,60,150,Purple
220,60,160,Purple
220,60,170,Purple
220,60,180,Purple
220,60,190,Purple
220,60,200,Purple
220,60,210,Pink
220,60,220,Pink
220,60,230,Pink
220,60,240,Pink
220,60,250,Pink
220,70,0,Red
220,70,10,Red
220,70,20,Red
220,70,30,Brown
220,70,40,Brown
220,70,50,Brown
220,70,60,Brown
220,70,70,Brown
220,70,80,Brown
220,70,90,Brown
220,70,100,Brown
220,70,110,Purple
220,70,120,Purple
220,70,130,Purple
220,70,140,Purple
220,70,150,Purple
220,70,160,Purple
220,70,170,Purple
220,70,180,Purple
220,70,190,Pink
220,70,200,Pink
220,70,210,Pink
220,70,220,Pink
220,70,230,Pink
220,70,240,Pink
220,70,250,Pink
220,80,0,Brown
220,80,10,Brown
220,80,20,Brown
220,80,30,Brown
220,80,40,Brown
220,80,50,Brown
220,80,60,Brown
220,80,70,Brown
220,80,80,Brown
220,80,90,Brown
220,80,100,Brown
220,80,110,Brown
220,80,120,Purple
220,80,130,Purple
220,80,140,Purple
220,80,150,Purple
220,80,160,Pink
220,80,170,Pink
220,80,180,Pink
220,80,190,Pink
220,80,200,Pink
220,80,210,Pink
220,80,220,Pink
220,80,230,Pink
220,80,240,Pink
220,80,250,Pink
220,90,0,Orange
220,90,10,Orange
220,90,20,Brown
220,90,30,Brown
220,90,40,Brown
220,90,50,Brown
220,90,60,Brown
220,90,70,Brown
220,90,80,Brown
220,90,90,Brown
220,90,100,Brown
220,90,110,Brown
220,90,120,Purple
220,90,130,Purple
220,90,140,Pink
220,90,150,Pink
220,90,160,Pink
220,90,170,Pink
220,90,180,Pink
220,90,190,Pink
220,90,200,Pink
220,90,210,Pink
220,90,220,Pink
220,90,230,Pink
220,90,240,Pink
220,90,250,Pink
220,100,0,Orange
220,100,10,Orange
220,100,20,Orange
220,100,30,Orange
220,100,40,Orange
220,100,50,Orange
220,100,60,Orange
220,100,70,Brown
220,100,80,Brown
220,100,90,Brown
220,100,100,Brown
220,100,110,Brown
220,100,120,Pink
220,100,130,Pink
220,100,140,Pink
220,100,150,Pink
220,100,160,Pink
220,100,170,Pink
220,100,180,Pink
220,100,190,Pink
220,100,200,Pink
220,100,210,Pink
220,100,220,Pink
220,100,230,Pink
220,100,240,Pink
220,100,250,Pink
220,110,0,Orange
220,110,10,Orange
220,110,20,Orange
220,110,30,Orange
220,110,40,Orange
220,110,50,Orange
220,110,60,Orange
220,110,70,Orange
220,110,80,Orange
220,110,90,Orange
220,110,100,Orange
220,110,110,Orange
220,110,120,Pink
220,110,130,Pink
220,110,140,Pink
220,110,150,Pink
220,110,160,Pink
220,110,170,Pink
220,110,180,Pink
220,110,190,Pink
220,110,200,Pink
220,110,210,Pink
220,110,220,Pink
220,110,230,Pink
220,110,240,Pink
220,110,250,Pink
220,120,0,Orange
220,120,10,Orange
220,120,20,Orange
220,120,30,Orange
220,120,40,Orange
220,120,50,Orange
220,120,60,Orange
220,120,70,Orange
220,120,80,Orange
220,120,90,Orange
220,120,100,Orange
220,120,110,Pink
220,120,120,Pink
220,120,130,Pink
220,120,140,Pink
220,120,150,Pink
220,120,160,Pink
220,120,170,Pink
220,120,180,Pink
220,120,190,Pink
220,120,200,Pink
220,120,210,Pink
220,120,220,Pink
220,120,230,Pink
220,120,240,Pink
220,120,250,Pink
220,130,0,Orange
220,130,10,Orange
220,130,20,Orange
220,130,30,Orange
220,130,40,Orange
220,130,50,Orange
220,130,60,Orange
220,130,70,Orange
220,130,80,Orange
220,130,90,Orange
220,130,100,Orange
220,130,110,Pink
220,130,120,Pink
220,130,130,Pink
220,130,140,Pink
220,130,150,Pink
220,130,160,Pink
220,130,170,Pink
220,130,180,Pink
220,130,190,Pink
220,130,200,Pink
220,130,210,Pink
220,130,220,Pink
220,130,230,Pink
220,130,240,Pink
220,130,250,Pink
220,140,0,Orange
220,140,10,Orange
220,140,20,Orange
220,140,30,Orange
220,140,40,Orange
220,140,50,Orange
220,140,60,Orange
220,140,70,Orange
220,140,80,Orange
220,140,90,Orange
220,140,100,Orange
220,140,110,Pink
220,140,120,Pink
220,140,130,Pink
220,140,140,Pink
220,140,150,Pink
220,140,160,Pink
220,140,170,Pink
220,140,180,Pink
220,140,190,Pink
220,140,200,Pink
220,140,210,Pink
220,140,220,Pink
220,140,230,Pink
220,140,240,Pink
220,140,250,Pink
220,150,0,Orange
220,150,10,Orange
220,150,20,Orange
220,150,30,Orange
220,150,40,Orange
220,150,50,Orange
220,150,60,Orange
220,150,70,Orange
220,150,80,Orange
220,150,90,Orange
220,150,100,Orange
220,150,110,Pink
220,150,120,Pink
220,150,130,Pink
220,150,140,Pink
220,150,150,Pink
220,150,160,Pink
220,150,170,Pink
220,150,180,Pink
220,150,190,Pink
220,150,200,Pink
220,150,210,Pink
220,150,220,Pink
220,150,230,Pink
220,150,240,Pink
220,150,250,Pink
220,160,0,Orange
220,160,10,Orange
220,160,20,Orange
220,160,30,Orange
220,160,40,Orange
220,160,50,Orange
220,160,60,Orange
220,160,70,Orange
220,160,80,Orange
220,160,90,Orange
220,160,100,Orange
220,160,110,Pink
220,160,120,Pink
220,160,130,Pink
220,160,140,Pink
220,160,150,Pink
220,160,160,Pink
220,160,170,Pink
220,160,180,Pink
220,160,190,Pink
220,160,200,Pink
220,160,210,Pink
220,160,220,Pink
220,160,230,Pink
220,160,240,Pink
220,160,250,Pink
220,170,0,Orange
220,170,10,Orange
220,170,20,Orange
220,170,30,Orange
220,170,40,Orange
220,170,50,Orange
220,170,60,Orange
220,170,70,Orange
220,170,80,Orange
220,170,90,Orange
220,170,100,Orange
220,170,110,Pink
220,170,120,Pink
220,170,130,Pink
220,170,140,Pink
220,170,150,Pink
220,170,160,Pink
220,170,170,Pink
220,170,180,Pink
220,170,190,Pink
220,170,200,Pink
220,170,210,Pink
220,170,220,Pink
220,170,230,Pink
220,170,240,Pink
220,170,250,Pink
220,180,0,Orange
220,180,10,Orange
220,180,20,Orange
220,180,30,Orange
220,180,40,Orange
220,180,50,Orange
220,180,60,Orange
220,180,70,Orange
220,180,80,Orange
220,180,90,Orange
220,180,100,Orange
220,180,110,Pink
220,180,120,Pink
220,180,130,Pink
220,180,140,Pink
220,180,150,Pink
220,180,160,Pink
220,180,170,Pink
220,180,180,Pink
220,180,190,Pink
220,180,200,Pink
220,180,210,Pink
220,180,220,Pink
220,180,230,Pink
220,180,240,Pink
220,180,250,Pink
220,190,0,Orange
220,190,10,Orange
220,190,20,Orange
220,190,30,Orange
220,190,40,Orange
220,190,50,Orange
220,190,60,Orange
220,190,70,Orange
220,190,80,Orange
220,190,90,Orange
220,190,100,Pink
220,190,110,Pink
220,190,120,Pink
220,190,130,Pink
220,190,140,Pink
220,190,150,Pink
220,190,160,Pink
220,190,170,Pink
220,190,180,Pink
220,190,190,Pink
220,190,200,Pink
220,190,210,Pink
220,190,220,Pink
220,190,230,Pink
220,190,240,Pink
